5.144568019713929061e+02
5.145290664403722758e+02
5.145332986231989025e+02
5.144187437272853458e+02
5.143748740235448622e+02
5.145213337880657036e+02
5.145530687840698647e+02
5.145829520141885496e+02
5.146943129930443774e+02
5.144499283290291487e+02
5.145077709431378707e+02
5.145161749345005546e+02
5.146156121000416306e+02
5.145414159860723657e+02
5.145169083248315474e+02
5.145514584747409117e+02
5.144863880836086310e+02
5.144202314870502732e+02
5.146570306725885757e+02
5.144619369110502021e+02
5.145260597164930232e+02
5.144937234828233841e+02
5.144827199615170912e+02
5.145672972757539583e+02
5.146062850943023932e+02
5.144313330526763366e+02
5.145299255337916975e+02
5.144988553231796686e+02
5.145009772971338862e+02
5.142099779623354152e+02
5.143498552364803800e+02
5.144912465983958327e+02
5.147267006268659770e+02
5.144075098534875679e+02
5.145578032565068725e+02
5.145548820829554870e+02
5.145592325678928773e+02
5.146267830310531508e+02
5.145745587976982733e+02
5.145951170074854417e+02
5.145637606253401373e+02
5.145729096913687499e+02
5.145879263080261126e+02
5.143983907460956289e+02
5.144939829798520350e+02
5.144960940548833150e+02
5.144684388988955561e+02
5.144940566354837301e+02
5.146378959759537111e+02
5.144881712866834960e+02
5.144678890994973699e+02
5.145852798927829781e+02
5.143781896848319093e+02
5.145502199523907620e+02
5.145444727083209955e+02
5.144213989297209082e+02
5.144570547000832903e+02
5.144365374119693115e+02
5.144488306465677852e+02
5.144367716424578703e+02
5.144756218336145821e+02
5.145971678057295549e+02
5.147687569127135703e+02
5.144911879983417293e+02
5.144413479577979160e+02
5.145491511121696249e+02
5.143711488595075707e+02
5.144364705758029004e+02
5.143455964068010644e+02
5.146832718379210974e+02
5.146210313800575022e+02
5.143470742101839051e+02
5.146655588815724514e+02
5.144677319760925229e+02
5.145198127858953967e+02
5.144174333405355810e+02
5.144602749326639923e+02
5.143001058942780901e+02
5.144096098880862655e+02
5.144938865411700135e+02
5.144686828800819285e+02
5.146422730545585864e+02
5.145313254651186980e+02
5.145309031098607875e+02
5.145295161282530216e+02
5.143913195476721967e+02
5.144334337674043809e+02
5.146682709548798584e+02
5.144313349991751920e+02
5.146160292266379201e+02
5.143850695810784828e+02
5.144226263041801985e+02
5.143259774852332384e+02
5.143790801395996368e+02
5.145658323541123309e+02
5.147586419151739392e+02
5.144896273708246781e+02
5.143962638689013147e+02
5.147543227956500687e+02
5.144439942913194272e+02
